"scenario_name","population_id","anchor_date","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","prequalified_flag","returning_customer_flag","requested_amount","loan_term_months","base_apr_for_payment_calc","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","base_pd","mult_delinq","mult_derog","mult_bankruptcy","mult_util","mult_dti","mult_inquiry","mult_tradeline","mult_file_age","mult_pti","mult_amt_income","mult_product","estimated_pd","estimated_lgd","expected_loss_amount","created_ts"
BASELINE,BASE_POPULATION_V1,2025-12-31,8710,APP-00008710,CUST-00008710,2025-01-08,MORTGAGE,SUBPRIME,625,118431.83,0.4024,0.5695,2,91,0,0,true,false,false,true,387733.78,240,0.100000,3741.71,0.379125,3.273898,0.140000,1.00,1.60,1.00,1.25,1.10,1.00,1.12,1.00,1.45,1.25,0.90,0.450000,0.200000,34896.04,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8711,APP-00008711,CUST-00008711,2025-02-15,AUTO_LOAN,SUPER_PRIME,772,166976.74,0.3934,0.3022,15,236,1,0,false,false,false,false,60753.40,84,0.067955,910.87,0.065461,0.363843,0.010000,1.00,1.00,1.00,1.10,1.10,1.00,1.03,1.00,1.00,1.08,1.00,0.013778,0.450000,376.68,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8712,APP-00008712,CUST-00008712,2025-01-02,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,681,172658.02,0.5889,0.5665,10,203,0,0,false,false,true,true,35676.45,24,0.162240,1750.65,0.121673,0.206631,0.060000,1.00,1.00,1.00,1.25,1.45,1.00,1.00,1.00,1.10,1.03,1.10,0.131447,0.700000,3282.69,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8713,APP-00008713,CUST-00008713,2025-03-28,MORTGAGE,SUPER_PRIME,796,178068.23,0.2125,0.1079,14,237,3,0,false,false,true,false,780456.35,240,0.069624,6033.27,0.406581,4.382906,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.03,1.00,1.45,1.25,0.90,0.018091,0.200000,2823.85,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8714,APP-00008714,CUST-00008714,2025-06-23,REVOLVING_LINE,PRIME,756,141978.29,0.2681,0.4460,7,207,1,0,false,false,false,false,13510.23,,0.225929,405.31,0.034257,0.095157,0.025000,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,0.95,1.00,1.12,0.028910,0.850000,331.99,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8715,APP-00008715,CUST-00008715,2025-10-22,REVOLVING_LINE,SUBPRIME,585,64219.81,0.3505,0.6207,4,59,4,0,false,false,false,false,29343.63,,0.272718,880.31,0.164493,0.456925,0.140000,1.00,1.00,1.00,1.25,1.10,1.12,1.05,1.05,1.25,1.08,1.12,0.342591,0.850000,8544.93,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8716,APP-00008716,CUST-00008716,2025-08-11,MORTGAGE,SUBPRIME,618,54966.23,0.4006,0.4265,3,111,5,1,false,false,false,false,145776.54,360,0.100000,1279.29,0.279289,2.652111,0.140000,1.20,1.00,1.00,1.10,1.10,1.12,1.05,1.00,1.45,1.25,0.90,0.387778,0.200000,11305.79,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8717,APP-00008717,CUST-00008717,2025-05-15,REVOLVING_LINE,PRIME,756,132854.52,0.2463,0.2381,14,154,0,0,false,false,false,false,29359.71,,0.235670,880.79,0.079557,0.220991,0.025000,1.00,1.00,1.00,1.00,1.00,1.00,1.03,1.00,1.00,1.03,1.12,0.029428,0.850000,734.40,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8718,APP-00008718,CUST-00008718,2025-09-29,REVOLVING_LINE,NEAR_PRIME,684,96852.25,0.3933,0.4042,7,64,5,4,false,false,false,false,11551.04,,0.248941,346.53,0.042935,0.119265,0.060000,2.10,1.00,1.00,1.10,1.10,1.12,1.00,1.00,0.95,1.03,1.12,0.196125,0.850000,1925.63,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8719,APP-00008719,CUST-00008719,2025-05-17,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,575,100258.77,0.6255,0.6128,1,90,0,0,true,false,false,true,2253.69,60,0.247348,65.80,0.007876,0.022479,0.260000,1.00,1.60,1.00,1.25,1.45,1.00,1.12,1.00,0.95,1.00,1.10,0.450000,0.700000,709.91,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8720,APP-00008720,CUST-00008720,2025-09-20,MORTGAGE,SUPER_PRIME,832,235446.65,0.2434,0.2613,14,63,3,2,false,false,true,false,96489.66,240,0.058735,684.26,0.034875,0.409815,0.010000,1.45,1.00,1.00,1.00,1.00,1.05,1.03,1.00,0.95,1.08,0.90,0.015190,0.200000,293.14,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8721,APP-00008721,CUST-00008721,2025-09-19,UNSECURED_PERSONAL_LOAN,PRIME,724,141284.14,0.4299,0.1552,14,195,3,0,false,false,false,false,44543.42,60,0.131771,1017.54,0.086425,0.315275,0.025000,1.00,1.00,1.00,1.00,1.10,1.05,1.03,1.00,1.00,1.08,1.10,0.035951,0.700000,1120.97,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8722,APP-00008722,CUST-00008722,2025-02-06,AUTO_LOAN,NEAR_PRIME,674,127873.23,0.4467,0.3049,8,123,1,0,false,false,false,false,10915.05,36,0.103719,354.11,0.033231,0.085358,0.060000,1.00,1.00,1.00,1.10,1.10,1.00,1.00,1.00,0.95,1.00,1.00,0.069254,0.450000,340.16,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8723,APP-00008723,CUST-00008723,2025-03-29,AUTO_LOAN,DEEP_SUBPRIME,561,25842.03,0.4117,0.5923,1,30,1,1,false,false,true,true,55792.11,48,0.210346,1728.68,0.802730,2.158968,0.260000,1.20,1.00,1.00,1.25,1.10,1.00,1.12,1.05,1.45,1.25,1.00,0.450000,0.450000,11297.90,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8724,APP-00008724,CUST-00008724,2025-10-28,REVOLVING_LINE,SUBPRIME,590,132817.55,0.4409,0.5529,3,75,2,3,false,false,false,true,20046.19,,0.267153,601.39,0.054335,0.150930,0.140000,1.75,1.00,1.00,1.25,1.10,1.05,1.05,1.00,1.00,1.03,1.12,0.442392,0.850000,7538.03,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8725,APP-00008725,CUST-00008725,2025-04-17,MORTGAGE,PRIME,753,61525.48,0.3734,0.4317,11,122,4,0,false,false,true,false,126721.44,360,0.080021,930.02,0.181392,2.059658,0.025000,1.00,1.00,1.00,1.10,1.10,1.12,1.00,1.00,1.25,1.25,0.90,0.045295,0.200000,1147.97,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8726,APP-00008726,CUST-00008726,2025-07-28,REVOLVING_LINE,NEAR_PRIME,688,148482.72,0.3777,0.4716,8,188,5,0,false,false,false,false,10964.39,,0.250067,328.93,0.026583,0.073843,0.060000,1.00,1.00,1.00,1.10,1.10,1.12,1.00,1.00,0.95,1.00,1.12,0.086001,0.850000,801.51,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8727,APP-00008727,CUST-00008727,2025-12-09,MORTGAGE,PRIME,712,175658.69,0.2326,0.3958,11,197,1,0,false,false,false,false,493091.03,240,0.073666,3932.18,0.268624,2.807097,0.025000,1.00,1.00,1.00,1.10,1.00,1.00,1.00,1.00,1.45,1.25,0.90,0.043601,0.200000,4299.85,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8728,APP-00008728,CUST-00008728,2025-06-29,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,686,67526.76,0.4076,0.5852,9,127,1,0,false,false,true,false,13022.50,24,0.158608,636.76,0.113157,0.192849,0.060000,1.00,1.00,1.00,1.25,1.10,1.00,1.00,1.00,1.10,1.03,1.10,0.100444,0.700000,915.62,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8729,APP-00008729,CUST-00008729,2025-07-11,AUTO_LOAN,NEAR_PRIME,667,173921.92,0.5741,0.3608,4,179,0,3,false,false,true,true,6856.49,72,0.098810,126.61,0.008736,0.039423,0.060000,1.75,1.00,1.00,1.10,1.45,1.00,1.05,1.00,0.95,1.00,1.00,0.174647,0.450000,538.86,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8730,APP-00008730,CUST-00008730,2025-06-30,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,697,69449.74,0.3453,0.4922,6,123,5,0,false,false,true,false,44994.82,48,0.177688,1316.29,0.227438,0.647876,0.060000,1.00,1.00,1.00,1.10,1.00,1.12,1.00,1.00,1.45,1.15,1.10,0.129415,0.700000,4076.10,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8731,APP-00008731,CUST-00008731,2025-09-26,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,673,156514.51,0.3735,0.5856,8,168,3,1,false,false,false,false,1878.06,24,0.146919,90.79,0.006961,0.011999,0.060000,1.20,1.00,1.00,1.25,1.10,1.05,1.00,1.00,0.95,1.00,1.10,0.111686,0.700000,146.83,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8732,APP-00008732,CUST-00008732,2025-01-04,MORTGAGE,DEEP_SUBPRIME,565,97414.48,0.5760,0.7684,4,77,3,0,false,false,false,false,256651.38,360,0.100000,2252.30,0.277450,2.634633,0.260000,1.00,1.00,1.00,1.45,1.45,1.05,1.05,1.00,1.45,1.25,0.90,0.450000,0.200000,23098.62,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8733,APP-00008733,CUST-00008733,2025-12-07,REVOLVING_LINE,NEAR_PRIME,683,157447.65,0.4693,0.4358,11,170,5,1,false,false,false,false,24846.56,,0.253528,745.40,0.056811,0.157808,0.060000,1.20,1.00,1.00,1.10,1.25,1.12,1.00,1.00,1.00,1.03,1.12,0.131921,0.850000,2786.12,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8734,APP-00008734,CUST-00008734,2025-05-15,MORTGAGE,SUPER_PRIME,841,183229.76,0.1914,0.1523,9,125,3,0,false,false,false,false,849498.54,240,0.075480,6868.46,0.449826,4.636248,0.010000,1.00,1.00,1.00,1.00,0.95,1.05,1.00,1.00,1.45,1.25,0.90,0.016827,0.200000,2858.90,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8735,APP-00008735,CUST-00008735,2025-03-25,AUTO_LOAN,DEEP_SUBPRIME,566,31247.47,0.4206,0.5630,6,49,1,1,false,false,true,false,32128.57,60,0.205017,860.20,0.330344,1.028197,0.260000,1.20,1.00,1.00,1.25,1.10,1.00,1.00,1.05,1.45,1.25,1.00,0.450000,0.450000,6506.04,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8736,APP-00008736,CUST-00008736,2025-03-27,UNSECURED_PERSONAL_LOAN,DEEP_SUBPRIME,513,53884.16,0.6258,0.7885,8,22,6,1,false,false,false,false,24617.72,36,0.219471,939.49,0.209224,0.456864,0.260000,1.20,1.00,1.00,1.45,1.45,1.20,1.00,1.10,1.45,1.08,1.10,0.450000,0.700000,7754.58,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8737,APP-00008737,CUST-00008737,2025-11-24,AUTO_LOAN,SUBPRIME,618,45210.30,0.4021,0.1937,6,47,6,0,false,false,false,false,33189.74,60,0.149242,788.26,0.209225,0.734119,0.140000,1.00,1.00,1.00,1.00,1.10,1.20,1.00,1.05,1.45,1.15,1.00,0.313667,0.450000,4684.74,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8738,APP-00008738,CUST-00008738,2025-09-23,MORTGAGE,NEAR_PRIME,664,101293.85,0.4540,0.5352,4,195,1,0,false,false,false,true,347343.54,240,0.100000,3351.94,0.397095,3.429068,0.060000,1.00,1.00,1.00,1.25,1.25,1.00,1.05,1.00,1.45,1.25,0.90,0.160786,0.200000,11169.60,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8739,APP-00008739,CUST-00008739,2025-06-15,REVOLVING_LINE,SUBPRIME,595,38503.21,0.5545,0.6343,9,21,3,5,false,false,false,false,13280.82,,0.269916,398.42,0.124173,0.344928,0.140000,2.10,1.00,1.00,1.25,1.45,1.05,1.00,1.10,1.10,1.08,1.12,0.450000,0.850000,5079.91,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8740,APP-00008740,CUST-00008740,2025-11-24,AUTO_LOAN,NEAR_PRIME,647,107176.09,0.4007,0.5014,7,88,4,0,false,false,false,false,45750.15,60,0.099004,969.81,0.108585,0.426869,0.060000,1.00,1.00,1.00,1.25,1.10,1.12,1.00,1.00,1.10,1.08,1.00,0.107309,0.450000,2209.23,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8741,APP-00008741,CUST-00008741,2025-12-22,MORTGAGE,PRIME,759,163858.55,0.4236,0.3418,6,172,3,0,false,false,false,true,665876.27,360,0.092537,5479.79,0.401306,4.063726,0.025000,1.00,1.00,1.00,1.10,1.10,1.05,1.00,1.00,1.45,1.25,0.90,0.051285,0.200000,6829.89,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8742,APP-00008742,CUST-00008742,2025-05-11,REVOLVING_LINE,PRIME,756,161860.07,0.2822,0.1677,9,89,0,0,false,false,true,false,22883.89,,0.230449,686.52,0.050897,0.141381,0.025000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.03,1.12,0.029063,0.850000,565.31,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8743,APP-00008743,CUST-00008743,2025-12-29,REVOLVING_LINE,NEAR_PRIME,662,153204.31,0.3547,0.4286,4,100,2,0,false,false,false,true,2653.04,,0.232094,79.59,0.006234,0.017317,0.060000,1.00,1.00,1.00,1.10,1.10,1.05,1.05,1.00,0.95,1.00,1.12,0.085018,0.850000,191.72,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8744,APP-00008744,CUST-00008744,2025-05-25,MORTGAGE,PRIME,725,153784.44,0.4547,0.3117,13,99,2,0,false,false,true,false,348018.85,360,0.074730,2426.97,0.189380,2.263030,0.025000,1.00,1.00,1.00,1.10,1.25,1.05,1.03,1.00,1.25,1.25,0.90,0.050548,0.200000,3518.33,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8745,APP-00008745,CUST-00008745,2025-03-09,REVOLVING_LINE,NEAR_PRIME,681,126307.40,0.5032,0.3773,10,150,4,0,false,false,false,false,30000.00,,0.260299,900.00,0.085506,0.237516,0.060000,1.00,1.00,1.00,1.10,1.25,1.12,1.00,1.00,1.00,1.03,1.12,0.101276,0.850000,2582.54,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8746,APP-00008746,CUST-00008746,2025-09-19,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,688,155057.43,0.3254,0.4154,10,32,3,0,false,false,false,false,50000.00,60,0.173796,1252.86,0.096960,0.322461,0.060000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.05,1.00,1.08,1.10,0.087209,0.700000,3052.32,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8747,APP-00008747,CUST-00008747,2025-10-20,MORTGAGE,NEAR_PRIME,673,164607.05,0.3282,0.4571,8,124,2,0,false,false,false,false,532500.00,180,0.100000,5722.27,0.417159,3.234977,0.060000,1.00,1.00,1.00,1.10,1.00,1.05,1.00,1.00,1.45,1.25,0.90,0.111487,0.200000,11873.37,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8748,APP-00008748,CUST-00008748,2025-06-10,REVOLVING_LINE,SUPER_PRIME,842,115765.19,0.2107,0.1665,9,226,2,0,false,false,false,false,11947.37,,0.205731,358.42,0.037153,0.103203,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.00,1.00,0.95,1.03,1.12,0.011471,0.850000,116.49,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8749,APP-00008749,CUST-00008749,2025-09-15,REVOLVING_LINE,DEEP_SUBPRIME,572,48776.45,0.4986,0.6909,1,43,1,3,false,false,false,true,27500.56,,0.350000,825.02,0.202972,0.563808,0.260000,1.75,1.00,1.00,1.25,1.25,1.00,1.12,1.05,1.45,1.08,1.12,0.450000,0.850000,10518.96,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8750,APP-00008750,CUST-00008750,2025-09-11,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,813,222029.94,0.3315,0.2197,17,278,2,0,false,false,false,false,50000.00,36,0.124006,1670.30,0.090274,0.225195,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.03,1.00,1.00,1.03,1.10,0.012547,0.700000,439.15,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8751,APP-00008751,CUST-00008751,2025-04-18,REVOLVING_LINE,SUPER_PRIME,843,221713.88,0.2729,0.1590,10,244,0,0,false,false,false,false,14974.36,,0.205338,449.23,0.024314,0.067539,0.010000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.95,1.00,1.12,0.010713,0.850000,136.36,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8752,APP-00008752,CUST-00008752,2025-03-03,HELOC,SUPER_PRIME,803,189879.68,0.3986,0.1683,6,256,2,0,false,false,false,true,197459.14,240,0.086201,1418.43,0.089642,1.039917,0.010000,1.00,1.00,1.00,1.00,1.10,1.05,1.00,1.00,1.00,1.25,0.95,0.013374,0.250000,660.20,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8753,APP-00008753,CUST-00008753,2025-12-22,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,651,120352.54,0.4511,0.5155,11,36,1,0,false,false,false,false,50000.00,36,0.154534,1744.39,0.173928,0.415446,0.060000,1.00,1.00,1.00,1.25,1.25,1.00,1.00,1.05,1.25,1.08,1.10,0.140734,0.700000,4925.69,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8754,APP-00008754,CUST-00008754,2025-09-13,REVOLVING_LINE,SUPER_PRIME,849,146770.72,0.2497,0.1989,7,118,2,0,false,false,false,true,15745.79,,0.208435,472.37,0.038621,0.107282,0.010000,1.00,1.00,1.00,1.00,1.00,1.05,1.00,1.00,0.95,1.03,1.12,0.011436,0.850000,153.06,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8755,APP-00008755,CUST-00008755,2025-12-31,AUTO_LOAN,NEAR_PRIME,644,50774.33,0.5176,0.5307,6,117,5,1,false,false,false,false,56785.31,60,0.102723,1214.14,0.286950,1.118386,0.060000,1.20,1.00,1.00,1.25,1.25,1.12,1.00,1.00,1.45,1.25,1.00,0.231784,0.450000,5922.87,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8756,APP-00008756,CUST-00008756,2025-11-27,REVOLVING_LINE,PRIME,757,108120.32,0.4549,0.3966,15,215,4,0,false,false,true,false,7385.05,,0.222791,221.55,0.024589,0.068304,0.025000,1.00,1.00,1.00,1.10,1.25,1.12,1.03,1.00,0.95,1.00,1.12,0.041298,0.850000,259.24,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8757,APP-00008757,CUST-00008757,2025-04-14,MORTGAGE,SUBPRIME,588,122376.47,0.3785,0.4627,6,65,6,5,false,false,false,false,405657.57,240,0.100000,3914.68,0.383866,3.314833,0.140000,2.10,1.00,1.00,1.10,1.10,1.20,1.00,1.00,1.45,1.25,0.90,0.450000,0.200000,36509.18,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8758,APP-00008758,CUST-00008758,2025-04-06,HELOC,SUPER_PRIME,804,161478.04,0.3623,0.1312,13,148,0,0,false,false,false,false,245413.36,240,0.089692,1834.30,0.136313,1.519794,0.010000,1.00,1.00,1.00,1.00,1.10,1.00,1.03,1.00,1.10,1.25,0.95,0.014318,0.250000,878.46,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8759,APP-00008759,CUST-00008759,2025-10-23,REVOLVING_LINE,PRIME,720,189133.69,0.2483,0.2220,5,243,4,0,false,false,false,true,13520.31,,0.213010,405.61,0.025735,0.071485,0.025000,1.00,1.00,1.00,1.00,1.00,1.12,1.05,1.00,0.95,1.00,1.12,0.030059,0.850000,345.45,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8760,APP-00008760,CUST-00008760,2025-06-04,REVOLVING_LINE,SUPER_PRIME,829,208065.79,0.2742,0.0921,6,169,3,0,false,false,false,true,30000.00,,0.211436,900.00,0.051907,0.144185,0.010000,1.00,1.00,1.00,0.95,1.00,1.05,1.00,1.00,1.00,1.03,1.12,0.011361,0.850000,289.71,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8761,APP-00008761,CUST-00008761,2025-12-22,AUTO_LOAN,SUPER_PRIME,799,192135.84,0.3782,0.2422,10,97,3,0,false,false,false,false,55640.38,36,0.071215,1721.11,0.107493,0.289589,0.010000,1.00,1.00,1.00,1.00,1.10,1.05,1.00,1.00,1.10,1.03,1.00,0.012620,0.450000,315.98,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8762,APP-00008762,CUST-00008762,2025-06-27,AUTO_LOAN,SUPER_PRIME,826,111181.15,0.2189,0.1811,9,147,0,1,false,false,false,false,7999.13,60,0.063041,155.78,0.016814,0.071947,0.010000,1.20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.95,1.00,1.00,0.011918,0.450000,42.90,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8763,APP-00008763,CUST-00008763,2025-12-03,AUTO_LOAN,PRIME,726,183895.75,0.4824,0.1833,14,40,2,0,false,false,true,false,66177.19,48,0.088367,1641.70,0.107128,0.359863,0.025000,1.00,1.00,1.00,1.00,1.25,1.05,1.03,1.05,1.10,1.08,1.00,0.042412,0.450000,1263.02,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8764,APP-00008764,CUST-00008764,2025-03-19,AUTO_LOAN,PRIME,723,191088.27,0.5048,0.3377,7,236,4,0,false,false,true,false,6248.76,60,0.072733,124.54,0.007821,0.032701,0.025000,1.00,1.00,1.00,1.10,1.25,1.12,1.00,1.00,0.95,1.00,1.00,0.034925,0.450000,98.21,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8765,APP-00008765,CUST-00008765,2025-11-16,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,820,218046.52,0.3974,0.0895,15,137,2,0,false,false,false,false,50000.00,24,0.122218,2358.86,0.129818,0.229309,0.010000,1.00,1.00,1.00,0.95,1.10,1.05,1.03,1.00,1.10,1.03,1.10,0.013810,0.700000,483.35,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8766,APP-00008766,CUST-00008766,2025-09-21,REVOLVING_LINE,SUPER_PRIME,762,176306.35,0.1890,0.1439,6,109,2,1,false,false,false,true,19271.52,,0.199163,578.15,0.039351,0.109307,0.010000,1.20,1.00,1.00,1.00,0.95,1.05,1.00,1.00,0.95,1.03,1.12,0.013712,0.850000,224.61,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8767,APP-00008767,CUST-00008767,2025-03-25,MORTGAGE,SUBPRIME,593,53303.13,0.5646,0.5917,9,60,3,3,false,false,false,false,140571.44,360,0.100000,1233.61,0.277720,2.637208,0.140000,1.75,1.00,1.00,1.25,1.45,1.05,1.00,1.00,1.45,1.25,0.90,0.450000,0.200000,12651.43,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8768,APP-00008768,CUST-00008768,2025-06-04,MORTGAGE,SUBPRIME,632,68926.11,0.3855,0.5807,5,52,3,2,false,false,false,false,191687.80,360,0.100000,1682.20,0.292870,2.781062,0.140000,1.45,1.00,1.00,1.25,1.10,1.05,1.05,1.05,1.45,1.25,0.90,0.450000,0.200000,17251.90,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8769,APP-00008769,CUST-00008769,2025-11-13,AUTO_LOAN,SUBPRIME,629,134021.83,0.4780,0.6432,5,136,1,2,false,false,false,false,18202.87,60,0.150983,433.98,0.038858,0.135820,0.140000,1.45,1.00,1.00,1.25,1.25,1.00,1.05,1.00,0.95,1.03,1.00,0.331530,0.450000,2715.66,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8770,APP-00008770,CUST-00008770,2025-10-24,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,692,71469.64,0.2923,0.2976,4,187,2,0,false,false,false,true,42688.96,24,0.175737,2122.43,0.356363,0.597302,0.060000,1.00,1.00,1.00,1.00,1.00,1.05,1.05,1.00,1.45,1.08,1.10,0.110730,0.700000,3308.86,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8771,APP-00008771,CUST-00008771,2025-12-28,MORTGAGE,SUBPRIME,622,128409.04,0.3729,0.5969,6,35,1,2,false,false,false,false,433741.20,240,0.100000,4185.70,0.391159,3.377809,0.140000,1.45,1.00,1.00,1.25,1.10,1.00,1.00,1.05,1.45,1.25,0.90,0.450000,0.200000,39036.71,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8772,APP-00008772,CUST-00008772,2025-02-13,MORTGAGE,NEAR_PRIME,663,164935.48,0.3270,0.4803,7,83,1,1,false,false,false,false,465351.61,360,0.100000,4083.79,0.297119,2.821416,0.060000,1.20,1.00,1.00,1.10,1.00,1.00,1.00,1.00,1.45,1.25,0.90,0.131219,0.200000,12212.59,2026-04-23 08:27:11.250 -0400
BASELINE,BASE_POPULATION_V1,2025-12-31,8773,APP-00008773,CUST-00008773,2025-02-13,AUTO_LOAN,PRIME,723,146094.74,0.4328,0.3955,10,66,2,0,false,false,false,false,60814.76,48,0.086877,1504.38,0.123567,0.416269,0.025000,1.00,1.00,1.00,1.10,1.10,1.05,1.00,1.00,1.10,1.08,1.00,0.037999,0.450000,1039.91,2026-04-23 08:27:11.250 -0400
