"evidence_snapshot_ts","campaign_registry_required_flag","registry_match_count","run_registry_match_status","module1_run_id","module2_run_id","run_sequence_number","showcase_id","showcase_name","comparison_group_id","validation_evidence_group_id","readme_storyline_label","linkedin_post_sequence","validation_summary_section_hint","module2_model_version","strategy_set_name","strategy_name","strategy_version","strategy_run_id","strategy_run_ts","module1_scenario_set_name","module1_scenario_name","population_id","product_type_policy_key","score_band_policy_key","product_score_policy_segment","applications","approval_count","counteroffer_count","manual_review_count","decline_count","offer_count","approval_rate","counteroffer_rate","manual_review_rate","decline_rate","simulated_offer_exposure_rate","total_requested_amount","total_approved_amount","approved_amount_capture_rate","avg_requested_amount","avg_approved_amount_all_apps","avg_approved_amount_offer_rows","avg_apr_proxy_all_apps","avg_apr_proxy_offer_rows","requested_amount_weighted_apr_proxy","approved_amount_weighted_apr_proxy","avg_loan_term_months_offer_rows","approved_amount_weighted_term_months","avg_synthetic_estimated_pd_proxy_all_apps","avg_synthetic_estimated_pd_proxy_offer_rows","avg_estimated_lgd_offer_rows","total_requested_expected_loss_amount","total_approved_expected_loss_amount","approved_expected_loss_capture_rate","approved_el_per_approved_dollar","approved_expected_loss_rate","avg_requested_payment_to_income_ratio","avg_approved_payment_to_income_ratio_offer_rows","top_primary_reason_family","top_primary_reason_code","top_primary_reason_population_share","top_non_approval_primary_reason_family","top_non_approval_primary_reason_code","top_non_approval_reason_population_share"
2026-05-20 00:09:30.757,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-03,3,SC01,Baseline Strategy Frontier,CG02,VE03,Growth-oriented challenger,3,Growth strategy evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,GROWTH_ORIENTED_STRATEGY,V1_0,M2-03_GROWTH_ORIENTED_STRATEGY_V1_0_RUN,2026-05-19 23:55:37.514,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,UNSECURED_PERSONAL_LOAN,NEAR_PRIME,UNSECURED_PERSONAL_LOAN_NEAR_PRIME,1838,362,978,339,159,1340,0.19695321001088139282,0.53210010881392818281,0.18443960826985854189,0.08650707290533188248,0.72905331882480957563,51129964.26,29861994.70,0.58404098520682204756,27818.261294885745,16247.004733405876,22285.070671641791,0.15522389934711643090,0.15487649776119402985,0.15836286365107425952,0.15725930683514353447,42.3850746268656716,43.7446727106947079,0.12577838356909684440,0.11274482985074626866,0.70000000000000000000,4768881.57,2358381.94915000000000,0.49453565045231349706,0.07897603535339184827,0.07897603535339184827,0.10793935418933623504,0.07731359825901839948,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.21926006528835690968,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.21926006528835690968
2026-05-20 00:09:30.757,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-03,3,SC01,Baseline Strategy Frontier,CG02,VE03,Growth-oriented challenger,3,Growth strategy evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,GROWTH_ORIENTED_STRATEGY,V1_0,M2-03_GROWTH_ORIENTED_STRATEGY_V1_0_RUN,2026-05-19 23:55:37.514,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,UNSECURED_PERSONAL_LOAN,PRIME,UNSECURED_PERSONAL_LOAN_PRIME,2091,975,795,270,51,1770,0.46628407460545193687,0.38020086083213773314,0.12912482065997130560,0.02439024390243902439,0.84648493543758967001,61457981.90,45072593.23,0.73338876150113220688,29391.669966523195,21555.520435198470,25464.741937853107,0.13022847154471544715,0.13032525706214689266,0.13338558506101857536,0.13290850623604090330,42.1423728813559322,42.9790290191385999,0.03824849450023912004,0.03683922824858757062,0.70000000000000000000,1720395.85,1194855.96150000000000,0.69452385711114102025,0.02650958988320894533,0.02650958988320894533,0.08919019129603060736,0.07282067783264846988,APPROVAL,APPROVED_AS_REQUESTED,0.46628407460545193687,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.33381157340985174558
2026-05-20 00:09:30.757,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-03,3,SC01,Baseline Strategy Frontier,CG02,VE03,Growth-oriented challenger,3,Growth strategy evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,GROWTH_ORIENTED_STRATEGY,V1_0,M2-03_GROWTH_ORIENTED_STRATEGY_V1_0_RUN,2026-05-19 23:55:37.514,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,UNSECURED_PERSONAL_LOAN,SUBPRIME,UNSECURED_PERSONAL_LOAN_SUBPRIME,1390,0,196,634,560,196,0.00000000000000000000,0.14100719424460431655,0.45611510791366906475,0.40287769784172661871,0.14100719424460431655,36012637.44,2376000.00,0.06597683949026533726,25908.372258992806,1709.3525179856115108,12122.448979591837,0.18963780791366906475,0.18565430612244897959,0.19248608431902037331,0.18587040298821548822,42.3061224489795918,42.2979797979797980,0.35865499928057553957,0.29764917346938775510,0.70000000000000000000,9342255.40,490238.40145000000000,0.05247537992271116887,0.20632929353956228956,0.20632929353956228956,0.14351696906474820144,0.06239014605869342282,MANUAL_REVIEW,MANUAL_REVIEW_FAILED_COUNTEROFFER,0.29208633093525179856,MANUAL_REVIEW,MANUAL_REVIEW_FAILED_COUNTEROFFER,0.29208633093525179856
2026-05-20 00:09:30.757,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-03,3,SC01,Baseline Strategy Frontier,CG02,VE03,Growth-oriented challenger,3,Growth strategy evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,GROWTH_ORIENTED_STRATEGY,V1_0,M2-03_GROWTH_ORIENTED_STRATEGY_V1_0_RUN,2026-05-19 23:55:37.514,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,UNSECURED_PERSONAL_LOAN,SUPER_PRIME,UNSECURED_PERSONAL_LOAN_SUPER_PRIME,1361,683,596,73,9,1279,0.50183688464364437913,0.43791329904481998530,0.05363703159441587068,0.00661278471711976488,0.93975018368846436444,42958056.86,34914523.43,0.81275844351587368331,31563.597986774431,25653.580771491550,27298.298225175919,0.11522651726671565026,0.11527166849100860047,0.11806812208002324433,0.11764042216851476011,42.0328381548084441,42.3979954647772776,0.01282592432035268185,0.01265269429241594996,0.70000000000000000000,396280.88,316140.52955000000000,0.79776881879842398654,0.00905469983526565925,0.00905469983526565925,0.07648753196179279941,0.06443121455098162458,APPROVAL,APPROVED_AS_REQUESTED,0.50183688464364437913,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.41734019103600293902
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,AUTO_LOAN,DEEP_SUBPRIME,AUTO_LOAN_DEEP_SUBPRIME,1240,0,0,7,1233,0,0.00000000000000000000,0.00000000000000000000,0.00564516129032258065,0.99435483870967741935,0.00000000000000000000,49026194.41,0,0.000000000000000000000000,39537.253556451613,0.00000000000000000000,,0.18934170806451612903,,0.19250005139462730736,,,,0.44530295241935483871,,,9876207.57,0,0.000000000000000000000000,,,0.24209109112903225806,,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.56854838709677419355,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.56854838709677419355
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,AUTO_LOAN,NEAR_PRIME,AUTO_LOAN_NEAR_PRIME,2390,172,1574,382,262,1746,0.07196652719665271967,0.65857740585774058577,0.15983263598326359833,0.10962343096234309623,0.73054393305439330544,104654947.89,66121623.81,0.63180599812154758123,43788.681125523013,27665.951384937238,37870.345824742268,0.11008889581589958159,0.11009276174112256586,0.11282437906452241223,0.11208461280012702701,60.0343642611683849,61.0174846236886450,0.11975367615062761506,0.10797665578465063001,0.45000000000000000000,5976406.34,3235221.51702500000000,0.54133225436358130896,0.04892834341638954980,0.04892834341638954980,0.11611626276150627615,0.09022003021753435993,COUNTEROFFER,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,0.34853556485355648536,COUNTEROFFER,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,0.34853556485355648536
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,AUTO_LOAN,PRIME,AUTO_LOAN_PRIME,2771,1125,815,705,126,1940,0.40599061710573800072,0.29411764705882352941,0.25442078671959581379,0.04547094911584265608,0.70010826416456153013,125466027.15,82965980.17,0.66126251109243001164,45278.248700830025,29940.808433778419,42765.969159793814,0.08487115914832190545,0.08565183247422680412,0.08777851957364691291,0.08807403007110426331,60.0927835051546392,61.5009283750380840,0.03607808300252616384,0.03473657525773195876,0.45000000000000000000,2149802.37,1343450.99327500000000,0.62491837018255775762,0.01619279360675574599,0.01619279360675574599,0.09184582822085889571,0.08312739747307091045,APPROVAL,APPROVED_AS_REQUESTED,0.40599061710573800072,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.24106820642367376398
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,AUTO_LOAN,SUBPRIME,AUTO_LOAN_SUBPRIME,1759,0,186,577,996,186,0.00000000000000000000,0.10574189880613985219,0.32802728823194997157,0.56623081296191017624,0.10574189880613985219,70776723.35,4296000.00,0.06069792152931024321,40236.909238203525,2442.2967595224559409,23096.774193548387,0.14469686299033541785,0.14335225806451612903,0.14789932949046828119,0.14365268016759776536,60.1290322580645161,60.8798882681564246,0.34881337066515065378,0.28580024193548387097,0.45000000000000000000,11610470.24,541725.50250000000000,0.04665836019575379403,0.12609997730446927374,0.12609997730446927374,0.16141409721432632177,0.07969770532086511745,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.28936895963615690733,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.28936895963615690733
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,MORTGAGE,SUBPRIME,MORTGAGE_SUBPRIME,2639,0,331,507,1801,331,0.00000000000000000000,0.12542629784009094354,0.19211822660098522167,0.68245547555892383479,0.12542629784009094354,605228756.59,48990000.00,0.08094460064326931224,229340.188173550587,18563.849943160288,148006.042296072508,0.10000000000000000000,0.10000000000000000000,0.10000000000000000000,0.10000000000000000000,251.2386706948640483,253.9620330679730557,0.38346083251231527094,0.32050444108761329305,0.20000000000000000000,46833546.23,3128081.27100000000000,0.06679146728795557193,0.06385142418860992039,0.06385142418860992039,0.30542645092838196286,0.22390957140963914384,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.43766578249336870027,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.43766578249336870027
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,AUTO_LOAN,SUPER_PRIME,AUTO_LOAN_SUPER_PRIME,1786,1022,538,215,11,1560,0.57222844344904815230,0.30123180291153415454,0.12038073908174692049,0.00615901455767077268,0.87346024636058230683,82400349.47,66402326.22,0.80585005582015767633,46136.813812989922,37179.353986562150,42565.593730769231,0.06969096080627099664,0.06992516346153846154,0.07266384854679281981,0.07247855723632764623,60.1230769230769231,60.9382789252529894,0.01189600615901455767,0.01176006923076923077,0.45000000000000000000,458533.56,362263.47585000000000,0.79004789932933153246,0.00545558411086038606,0.00545558411086038606,0.07549471444568868981,0.06840455339988930638,APPROVAL,APPROVED_AS_REQUESTED,0.57222844344904815230,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.27995520716685330347
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,HELOC,DEEP_SUBPRIME,HELOC_DEEP_SUBPRIME,666,0,0,3,663,0,0.00000000000000000000,0.00000000000000000000,0.00450450450450450450,0.99549549549549549550,0.00000000000000000000,83220089.76,0,0.000000000000000000000000,124955.089729729730,0.00000000000000000000,,0.15000000000000000000,,0.15000000000000000000,,,,0.44681550450450450450,,,9338164.60,0,0.000000000000000000000000,,,0.34305828828828828829,,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.56906906906906906907,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.56906906906906906907
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,HELOC,NEAR_PRIME,HELOC_NEAR_PRIME,1176,51,844,166,115,895,0.04336734693877551020,0.71768707482993197279,0.14115646258503401361,0.09778911564625850340,0.76105442176870748299,165915625.49,104103380.36,0.62744771658817919573,141084.715552721088,88523.282619047619,116316.626100558659,0.12501809778911564626,0.12491763575418994413,0.12761994600858464328,0.12665662573568173036,177.1173184357541899,177.2938733437301036,0.13415914030612244898,0.12379410502793296089,0.25000000000000000000,6088362.08,3367013.66150000000000,0.55302454375381038442,0.03234298108146466340,0.03234298108146466340,0.17041865476190476190,0.12821819488942999833,COUNTEROFFER,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,0.34693877551020408163,COUNTEROFFER,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,0.34693877551020408163
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,HELOC,PRIME,HELOC_PRIME,1326,483,500,286,57,983,0.36425339366515837104,0.37707390648567119155,0.21568627450980392157,0.04298642533936651584,0.74132730015082956259,191681806.77,127204112.92,0.66362121196318270701,144556.415361990950,95930.703559577677,129403.980590030519,0.09986865535444947210,0.10053020244150559512,0.10272325268717285265,0.10258285223787235700,181.9532044760935910,183.0904536714723705,0.03983096606334841629,0.03881554120040691760,0.25000000000000000000,2063490.09,1310916.89725000000000,0.63529110394225348570,0.01030561722539938137,0.01030561722539938137,0.11589017420814479638,0.09961230173593920017,APPROVAL,APPROVED_AS_REQUESTED,0.36425339366515837104,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.36274509803921568627
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,HELOC,SUBPRIME,HELOC_SUBPRIME,894,0,79,227,588,79,0.00000000000000000000,0.08836689038031319911,0.25391498881431767338,0.65771812080536912752,0.08836689038031319911,117450288.09,6522000.00,0.05552987656362589004,131376.161174496644,7295.3020134228187919,82556.962025316456,0.14826359395973154362,0.14872037974683544304,0.14905043252077424513,0.14876182367371971788,170.8860759493670886,171.5455381784728611,0.36933611185682326622,0.31039802531645569620,0.25000000000000000000,11359903.22,510718.09500000000000,0.04495796179855130843,0.07830697562097516099,0.07830697562097516099,0.24742535011185682327,0.13307608365348262919,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.39932885906040268456,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.39932885906040268456
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,HELOC,SUPER_PRIME,HELOC_SUPER_PRIME,900,402,405,87,6,807,0.44666666666666666667,0.45000000000000000000,0.09666666666666666667,0.00666666666666666667,0.89666666666666666667,139016710.55,106660591.37,0.76725014530995892565,154463.011722222222,118511.768188888889,132169.258203221809,0.08537147777777777778,0.08575928500619578686,0.08818389743890908085,0.08786161944332364337,180.2230483271375465,181.5218528091309232,0.01297299222222222222,0.01290639405204460967,0.25000000000000000000,478957.26,361700.72150000000000,0.75518371200804013285,0.00339113740936686877,0.00339113740936686877,0.08650243000000000000,0.07373544947852615361,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.44777777777777777778,COUNTEROFFER,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,0.44777777777777777778
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,MORTGAGE,DEEP_SUBPRIME,MORTGAGE_DEEP_SUBPRIME,1750,0,0,1,1749,0,0.00000000000000000000,0.00000000000000000000,0.00057142857142857143,0.99942857142857142857,0.00000000000000000000,258258788.69,0,0.0000000000000000000000000000,147576.450680000000,0.00000000000000000000,,0.10000000000000000000,,0.10000000000000000000,,,,0.44903297085714285714,,,23199854.97,0,0.000000000000000000000000,,,0.27445399371428571429,,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.58114285714285714286,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.58114285714285714286
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,MORTGAGE,NEAR_PRIME,MORTGAGE_NEAR_PRIME,3644,25,2746,463,410,2771,0.00686059275521405049,0.75356750823271130626,0.12705817782656421515,0.11251372118551042810,0.76042810098792535675,1209763384.94,674773576.48,0.55777318513691534077,331987.756569703622,185173.868408342481,243512.658419343197,0.09775248380900109769,0.09794524251172861783,0.09846160669693923362,0.09822235067464567059,258.3182966438108986,262.0408329021769522,0.15368815971459934138,0.13806636773727896066,0.20000000000000000000,38339415.60,18584838.57400000000000,0.48474496241408541449,0.02754233304592188141,0.02754233304592188141,0.32522631805708013172,0.24906148329047385051,COUNTEROFFER,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,0.54034028540065861690,COUNTEROFFER,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,0.54034028540065861690
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,MORTGAGE,PRIME,MORTGAGE_PRIME,4285,1080,2182,850,173,3262,0.25204200700116686114,0.50921820303383897316,0.19836639439906651109,0.04037339556592765461,0.76126021003500583431,1747751695.86,1116772386.74,0.63897657166367682932,407876.708485414236,260623.660849474912,342358.181097486205,0.08011911528588098016,0.08150624095646842428,0.08241239300421802882,0.08251377799135796709,258.6511342734518700,264.7018547391989575,0.04742116056009334889,0.04699055150214592275,0.20000000000000000000,17391904.59,10781663.91300000000000,0.61992427897742969391,0.00965430739604248464,0.00965430739604248464,0.29710870595099183197,0.25040475382119716919,COUNTEROFFER,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,0.46814469078179696616,COUNTEROFFER,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,0.46814469078179696616
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,MORTGAGE,SUPER_PRIME,MORTGAGE_SUPER_PRIME,2747,1187,1160,389,11,2347,0.43210775391336002912,0.42227884965416818347,0.14160902803057881325,0.00400436840189297415,0.85438660356752821260,1286931319.71,961469775.14,0.74710263120852460336,468486.101095740808,350007.198813250819,409659.043519386451,0.06521296286858390972,0.06578649382190029825,0.06765622131252721721,0.06735965233221159622,256.9237324243715381,263.3007224015314458,0.01624169967236985803,0.01625651981252662974,0.20000000000000000000,4427086.51,3260151.71900000000000,0.73641021281962705536,0.00339080000567390483,0.00339080000567390483,0.26405518310884601383,0.22672909102173786877,APPROVAL,APPROVED_AS_REQUESTED,0.43210775391336002912,COUNTEROFFER,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,0.32289770658900618857
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,REVOLVING_LINE,DEEP_SUBPRIME,REVOLVING_LINE_DEEP_SUBPRIME,1506,0,1,4,1501,1,0.00000000000000000000,0.00066401062416998672,0.00265604249667994688,0.99667994687915006640,0.00066401062416998672,22560537.56,6000.00,0.00026595110972169583,14980.436626826029,3.9840637450199203,6000.0000000000000000,0.32556285922974767596,0.32099600000000000000,0.32834276576585527069,0.32099600000000000000,,,0.44428847609561752988,0.34945300000000000000,0.85000000000000000000,8554096.11,1782.21030000000000,0.00020834583538482127,0.29703505000000000000,0.29703505000000000000,0.11226503519256308101,0.03494477363727847890,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.57702523240371845950,POLICY_STOP,POLICY_STOP_SEVERE_SYNTHETIC_RISK,0.57702523240371845950
2026-05-20 00:19:17.142,true,1,RUN_REGISTRY_MATCHED,M1-01,M2-04,4,SC01,Baseline Strategy Frontier,CG03,VE04,Tighter affordability challenger,4,Affordability evidence,MODULE2_V1_0,MODULE2_BASELINE_STRATEGY_SET,TIGHTER_AFFORDABILITY_STRATEGY,V1_0,M2-04_TIGHTER_AFFORDABILITY_STRATEGY_V1_0_RUN,2026-05-20 00:11:55.358,MODULE1_V2_BASELINE_SET,BASELINE_V2,BASE_POPULATION_V1,REVOLVING_LINE,NEAR_PRIME,REVOLVING_LINE_NEAR_PRIME,3025,135,2209,317,364,2344,0.04462809917355371901,0.73024793388429752066,0.10479338842975206612,0.12033057851239669421,0.77487603305785123967,51723502.49,31299379.64,0.60512877383064473908,17098.678509090909,10346.902360330579,13352.977662116041,0.24490531371900826446,0.24489144837883959044,0.24785984881882599672,0.24696030087553837537,,,0.11426950975206611570,0.10269129052901023891,0.85000000000000000000,5170430.90,2718831.35380000000000,0.52584231496063509910,0.08686534318160690548,0.08686534318160690548,0.05858326876033057851,0.04436191010675358111,COUNTEROFFER,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,0.34842975206611570248,COUNTEROFFER,COUNTEROFFER_ELEVATED_SYNTHETIC_RISK,0.34842975206611570248
